time,latitude,longitude
1633007299546834559,61.178323296346065,11.407159858597188
1633007299566792728,61.17832335454437,11.4071595834948
1633007299586734442,61.17832350547332,11.407159237075698
1633007299606776374,61.17832367915557,11.407158801127423
1633007299628868543,61.178323747182695,11.407158641593691
1633007299646709287,61.17832400197628,11.407158189528378
1633007299666758683,61.17832418806116,11.407157948746729
1633007299686722072,61.17832436738624,11.407157737110078
1633007299707150059,61.17832453391096,11.407157498055128
1633007299726768417,61.178324606838245,11.407157349901727
1633007299746699653,61.17832478518076,11.40715679953927
1633007299766757014,61.17832488959208,11.407156415990007
1633007299786784608,61.178324996509396,11.407156013280549
1633007299806769372,61.17832518275872,11.407155652767369
1633007299828171775,61.17832532590855,11.407155436813952
1633007299846905016,61.17832551959516,11.407155115091776
1633007299866711668,61.17832566333586,11.407154802504067
1633007299889530343,61.17832578833076,11.407154478135029
1633007299906723942,61.178325937741654,11.407154093046945
1633007299926741495,61.178326052055446,11.40715382444187
1633007299946712844,61.17832619376456,11.40715350954843
1633007299966733796,61.17832631637935,11.40715305824907
1633007299987123002,61.17832641182823,11.407152835120806
1633007300006968736,61.178326530615735,11.407152547198718
1633007300026835006,61.178326705803094,11.407152116938725
1633007300046702272,61.17832686241872,11.40715172947407
1633007300075128102,61.17832702585072,11.407151340706251
1633007300086747040,61.17832722261721,11.407150905846612
1633007300107174848,61.17832738965139,11.407150560811122
1633007300126736050,61.17832755320472,11.407150233117989
1633007300146744114,61.178327737418854,11.407149869492732
1633007300166725817,61.17832797922636,11.40714969630885
1633007300186722181,61.1783281317701,11.40714940898108
1633007300206804688,61.178328204978065,11.407149265808563
1633007300226744892,61.17832836553903,11.407148924615326
1633007300246764771,61.17832847367079,11.407148673158192
1633007300266842595,61.17832860417902,11.407148366650945
1633007300286719178,61.17832877679863,11.407148002147105
1633007300306738639,61.17832900507403,11.407147570036948
1633007300329549198,61.17832918821625,11.40714721239951
1633007300346853656,61.17832933981809,11.407146884116623
1633007300366773468,61.178329451611646,11.407146421188662
1633007300386698016,61.17832961562087,11.407146012504668
1633007300406729760,61.17832974898131,11.407145670526033
1633007300426716044,61.17832990738274,11.407145263611419
1633007300446782068,61.178330094052676,11.407144800764739
1633007300467107868,61.178330255256114,11.407144428588117
1633007300486727118,61.178330412871134,11.407144070846746
1633007300506738273,61.17833056760114,11.40714370945202
